CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency
CUST0000757721,0.9907019006383243,325.47,25.65,23
CUST0000931347,0.9906789341079778,354.14,304.71,8
CUST0000196338,0.990675521653335,495.08,1234.75,9
CUST0000596838,0.9906722224467113,400.64,598.33,14
CUST0000392603,0.9906137968123685,325.35,70.14,20
CUST0000207859,0.9905934064062536,492.94,1170.0,23
CUST0000341552,0.9905780030995587,387.18,527.06,17
CUST0000434474,0.9905067376388628,569.24,1781.28,15
CUST0000638888,0.9904944036183857,311.73,0.0,33
CUST0000486687,0.9904784580919079,373.21,454.59,10
CUST0000864593,0.9904680939310118,366.48,308.41,7
CUST0000124430,0.9904513963998864,400.37,555.96,11
CUST0000395571,0.9904347855585198,393.5,453.26,27
CUST0000467201,0.9904143433331434,407.09000000000003,592.62,14
CUST0000382549,0.9904062382664262,468.49,983.23,33
CUST0000755317,0.9903890971168992,309.39,0.0,14
CUST0000842729,0.9903384590499593,350.66,287.9,13
CUST0000166394,0.9903214494313783,372.68,366.21,22
CUST0000084162,0.9903204800087304,423.44,730.42,23
CUST0000641636,0.9903090975308076,309.96,0.0,11
CUST0000295650,0.9902915481683298,475.59999999999997,1112.74,18
CUST0000601364,0.9902668963984692,452.3,997.8299999999999,9
CUST0000717379,0.9902115532131696,317.36,101.36,9
CUST0000817020,0.990203782923662,379.34,388.67,37
CUST0000946229,0.9902020774929267,313.46,14.64,19
CUST0000128147,0.9901927634280978,355.46,284.45,14
CUST0000051777,0.9901607092261205,380.53999999999996,363.65999999999997,31
CUST0000247038,0.9901599615094404,340.2,223.81,6
CUST0000634686,0.9901530235141283,375.23,477.16999999999996,8
CUST0000628621,0.9901229426025846,311.19,52.22,9
CUST0000362375,0.9901163470483056,321.46999999999997,70.33,6
CUST0000139474,0.9901083434884076,312.03999999999996,30.33,17
CUST0000464205,0.9901018048256768,373.75,355.14,26
CUST0000739798,0.9900955163570021,370.15999999999997,413.21999999999997,15
CUST0000124887,0.9900903320910427,628.25,2017.2,42
CUST0000596887,0.9900819156260598,336.64,154.35,19
CUST0000231301,0.9900767268591907,479.99,1144.56,13
CUST0000438736,0.990061591793411,335.21,129.05,14
CUST0000371079,0.9899507895735373,379.11,429.03000000000003,26
CUST0000527287,0.9899351970515511,355.48,269.37,33
CUST0000539917,0.9899179409473695,348.1,188.79,25
CUST0000787860,0.989905818726618,364.56,301.76,20
CUST0000582575,0.9899042130169929,452.87,816.5,38
CUST0000567914,0.989901667337136,302.09,19.32,17
CUST0000790147,0.9898423851891409,315.03,112.57,10
CUST0000183162,0.9898394360579854,508.36,1308.45,19
CUST0000156083,0.9898363947235957,344.0,148.54,34
CUST0000708618,0.9898347208354877,344.97,166.42000000000002,9
CUST0000584904,0.9898206652387976,426.97999999999996,775.47,16
CUST0000120179,0.98980064183233,473.9,927.42,25
CUST0000020875,0.9897738665915146,338.16,229.66,23
CUST0000044967,0.9897700345690049,348.75,247.76000000000002,8
CUST0000601320,0.9897466195097648,331.65,133.3,7
CUST0000830274,0.9897353796123892,619.1,2144.1,9
CUST0000095495,0.9897164042855902,378.85,355.99,38
CUST0000233717,0.9896360830450937,572.45,1663.91,45
CUST0000352244,0.9896273854093457,314.31,0.0,24
CUST0000716514,0.9895779670389174,317.84000000000003,82.44,21
CUST0000171257,0.9895609720427854,397.16999999999996,516.36,35
CUST0000800532,0.9895472012982411,306.11,34.56,11
CUST0000060286,0.9895264163709929,305.38,0.0,20
CUST0000752415,0.9894952014487863,355.66999999999996,296.85,10
CUST0000553612,0.9894390329769847,365.84,431.68,11
CUST0000024164,0.9894326999549715,403.36,608.63,23
CUST0000067884,0.9894218718122361,353.01,398.69,3
CUST0000374492,0.9894173561569426,670.14,2602.72,5
CUST0000519600,0.9893558566476633,383.2,557.0600000000001,11
CUST0000326416,0.9893556738899524,330.24,0.0,30
CUST0000101966,0.9893507639253861,330.41999999999996,189.56,5
CUST0000418562,0.9893307279057478,470.58,1063.64,28
CUST0000797291,0.9893244260101423,369.39,459.81,13
CUST0000903960,0.9892999774296923,368.7,458.26,13
CUST0000455817,0.9892475577928765,343.93,346.44,9
CUST0000561728,0.9892381152632573,344.2,302.86,8
CUST0000383037,0.9892269315259908,495.90999999999997,988.08,51
CUST0000889750,0.9891951132053827,354.1,323.46000000000004,27
CUST0000292533,0.9891916288922875,311.56,79.35,19
CUST0000545294,0.9891902602858702,566.16,1820.9,8
CUST0000312680,0.9891712605899902,338.67999999999995,129.92999999999998,30
CUST0000564041,0.9891671515977996,355.0,337.41,20
CUST0000424797,0.9890927582020635,531.23,1427.26,46
CUST0000227536,0.989080011103337,348.77000000000004,357.18,17
CUST0000088400,0.9890493005813082,498.86,1348.44,7
CUST0000966510,0.989042643548922,323.92,190.03,11
CUST0000101507,0.9890146447881225,521.95,1455.01,21
CUST0000242945,0.9889909844562789,305.75,11.89,12
CUST0000882463,0.9889763282427652,383.68,359.98,37
CUST0000744297,0.9889360834996049,411.11,701.3199999999999,17
CUST0000181294,0.9889179643346133,454.62,1016.51,8
CUST0000100434,0.988867346263147,341.53000000000003,272.22,14
CUST0000211343,0.98885076217315,342.40999999999997,301.46,13
CUST0000364762,0.9888363821314415,506.51,1270.12,44
CUST0000952953,0.9888033304085454,359.70000000000005,394.16,18
CUST0000113546,0.9888007243096737,381.38,496.48,31
CUST0000842006,0.9887964086238838,524.8,1490.03,15
CUST0000214392,0.9887920978523438,334.6,201.23000000000002,8
CUST0000842633,0.9887727964572035,431.84,902.64,19
CUST0000418543,0.9887726870117539,494.87,1269.05,26
CUST0000981749,0.9887687527360086,453.58,1030.06,23
CUST0000886059,0.9887471876949288,448.38,970.69,9
CUST0000409219,0.98873939049184,430.14,862.86,13
CUST0000471924,0.9886972814414898,319.51,97.94,18
CUST0000146821,0.9886818222714863,635.87,2317.49,10
CUST0000507054,0.9886705604904275,374.22,467.21999999999997,7
CUST0000048693,0.9886442646219904,318.24,109.75,16
CUST0000995303,0.9886397741437476,319.42,96.73,32
CUST0000144488,0.9886370150287448,443.42,949.0,11
CUST0000379949,0.9886008420260181,293.65999999999997,42.949999999999996,9
CUST0000182611,0.9885855796089985,519.13,1506.82,23
CUST0000298954,0.9885812542153453,287.99,10.48,17
CUST0000191694,0.988560469512492,353.89,345.71,11
CUST0000355823,0.9885432873131543,495.68,1408.65,11
CUST0000684355,0.988526942815077,323.75,80.31,31
CUST0000733663,0.9885224516994278,286.48,0.0,6
CUST0000769286,0.9885013115126745,406.98,789.03,10
CUST0000888815,0.9884671816332651,304.67,33.72,7
CUST0000054077,0.9884525059571838,365.75,395.65,7
CUST0000274276,0.988416274043063,572.14,1751.84,41
CUST0000624128,0.9883814512632016,484.43,1293.21,10
CUST0000847730,0.9883671456641753,539.99,1544.13,31
CUST0000762145,0.9883532688604946,314.12,0.0,38
CUST0000469318,0.9883356030703012,286.32,27.800000000000004,12
CUST0000409947,0.9883323240721782,375.40999999999997,465.39,25
CUST0000675987,0.9882650543824287,313.37,121.89000000000001,13
CUST0000542593,0.9882595151241286,526.38,1531.15,12
CUST0000134571,0.9882552243057949,383.81,614.81,4
CUST0000539236,0.9882023590251306,472.63,1184.47,11
CUST0000070275,0.9881987149822531,430.97,932.79,8
CUST0000761132,0.988183532323663,299.2,0.0,12
CUST0000340188,0.9881281948928324,318.14,97.87,11
CUST0000912381,0.9880735603050924,414.34000000000003,622.77,41
CUST0000271811,0.9880079306629317,390.81,677.21,5
CUST0000121286,0.9880011918562409,339.76,175.16,41
CUST0000908566,0.9879830994444367,341.66,67.46,38
CUST0000507013,0.9879794239799562,346.5,250.51,15
CUST0000797790,0.9879715072721554,307.84999999999997,0.0,27
CUST0000618518,0.9879628896772057,539.93,1456.8799999999999,56
CUST0000816103,0.9879572471352966,316.58,124.36,14
CUST0000315673,0.9879428041928116,398.83,735.37,8
CUST0000174106,0.9879310101240827,447.19,989.75,15
CUST0000232880,0.9878688765779268,435.59,897.92,9
CUST0000806447,0.9878672441871919,324.36,214.8,21
CUST0000744361,0.9878303605680341,319.53,108.55,23
CUST0000888211,0.987809785334122,305.03000000000003,14.51,15
CUST0000149889,0.9877341886813447,414.29,785.85,22
CUST0000030579,0.9877159568191283,449.74,960.13,23
CUST0000436266,0.9877135704061443,459.05,948.67,47
CUST0000607420,0.9876791420621948,407.82000000000005,830.64,13
CUST0000059989,0.9876702308802077,315.28,174.67000000000002,13
CUST0000737887,0.9876342243392255,398.5,657.16,24
CUST0000351157,0.9876261933661528,328.52,215.38,14
CUST0000975927,0.9876097888486854,403.13,746.07,20
CUST0000738669,0.9876079780612185,417.31,676.08,53
CUST0000626577,0.9875728455162776,427.06,808.62,34
CUST0000863362,0.9875187383884485,380.99,590.45,10
CUST0000491476,0.9875090544565962,380.25,589.55,24
CUST0000392209,0.9874977336791045,318.06,200.75,21
CUST0000500629,0.987496253572845,347.49,316.13,35
CUST0000458110,0.9874953061044368,400.33,713.61,15
CUST0000803462,0.9874946691029703,298.81,84.14,15
CUST0000831821,0.9874662688862087,361.13,392.73,26
CUST0000066126,0.9874654932172761,376.52,560.74,13
CUST0000265680,0.987426280392611,322.23,267.12,12
CUST0000749317,0.9873761983538517,358.74,413.56,14
CUST0000418852,0.9873572344636333,283.82,0.0,11
CUST0000263486,0.9873437346676178,409.07,811.71,7
CUST0000505476,0.987339566916198,512.98,1326.75,41
CUST0000366773,0.9873217395204122,352.08,400.54,10
CUST0000302732,0.987311157928384,325.90999999999997,220.31,5
CUST0000974299,0.9873106417519277,416.52,860.87,10
CUST0000847319,0.9872869678676335,333.17,280.65,25
CUST0000142413,0.9872595256219034,325.57,187.53,15
CUST0000996336,0.9872334806112668,349.56,308.81,26
CUST0000564947,0.9872244834124178,369.26,541.43,11
CUST0000144704,0.9872237562719675,347.06,354.92,12
CUST0000185007,0.9872045065012656,310.9,133.41,18
CUST0000322039,0.987188080064232,384.09,589.79,9
CUST0000259806,0.9871803590769451,354.71999999999997,460.67,11
CUST0000541348,0.98718001754322,392.09,681.6899999999999,15
CUST0000185082,0.9870950382934359,357.04,434.2,13
CUST0000782337,0.9870855359619852,563.24,1623.28,43
CUST0000884156,0.9870801015532111,354.62,351.49,29
CUST0000649799,0.9870785354027298,816.11,3738.63,15
CUST0000581824,0.9870763397832896,304.56,30.28,16
CUST0000584240,0.987056189090354,286.08,0.0,3
CUST0000635696,0.9870555669534373,282.09000000000003,0.0,10
CUST0000082088,0.9870291793776007,820.9699999999999,3576.71,24
CUST0000296915,0.9869890223026556,424.95,884.2,16
CUST0000821254,0.9869762069281478,419.05,897.26,9
CUST0000779397,0.9869559671641039,424.40999999999997,874.2,15
CUST0000468182,0.9869228329331554,518.69,1324.43,59
CUST0000753174,0.9869145931203981,356.71999999999997,471.59000000000003,14
CUST0000915905,0.9868963608245087,773.77,3101.16,49
CUST0000964864,0.986888884236586,333.84999999999997,284.32,13
CUST0000896618,0.9868830282746365,323.01,182.92,25
CUST0000496537,0.9868783837774063,345.57,378.98,11
CUST0000310076,0.9868555930355428,286.06,0.0,9
CUST0000738790,0.9867793539531877,359.75,489.93,9
CUST0000038879,0.9867784762579488,302.61,142.78,9
CUST0000186469,0.9867648573303149,309.21,162.56,10
CUST0000960417,0.9867587394522533,359.59,410.46,33
CUST0000303021,0.9867459056772221,311.83,208.26,14
CUST0000004736,0.9867234568529385,295.86,79.03,16
CUST0000897611,0.986704528846719,310.65999999999997,188.47,14
CUST0000287304,0.9866934162879117,410.5,800.44,16
CUST0000062604,0.9866909604751856,350.36,383.75,10
CUST0000017831,0.9866605072812984,327.22,254.48,23
CUST0000622672,0.9866435208803516,311.97,153.02,19
CUST0000834763,0.9866310035557555,491.16,1334.95,33
CUST0000773041,0.9866299510022527,366.06,480.74,27
CUST0000329142,0.9866289034022165,344.66999999999996,369.13,14
CUST0000035044,0.9865859317311925,302.6,153.15,10
CUST0000106910,0.9865831480069742,534.68,1676.5,24
CUST0000473666,0.9865718319585364,302.32,131.76,18
CUST0000092645,0.9865521910014626,318.25,186.27,16
CUST0000284233,0.9865516770257149,309.53999999999996,145.91,3
CUST0000174215,0.9865354086295332,410.33,848.87,20
CUST0000633683,0.9864502343691893,320.43,15.68,54
CUST0000836969,0.9864476543697379,303.33,136.23,11
CUST0000277546,0.9864444482784391,371.48,542.72,15
CUST0000619935,0.9864242237943058,442.09000000000003,1109.57,5
CUST0000717191,0.9864196541997426,294.37,84.14,4
CUST0000415553,0.9864048429014174,407.08,759.54,18
CUST0000279703,0.9863415448004335,426.33,899.58,27
CUST0000374405,0.9863315835163702,335.3,206.12,46
CUST0000190779,0.9862754346465071,418.79,933.38,8
CUST0000655684,0.9862446473375581,348.06,394.48,27
CUST0000006326,0.9862337541506385,350.42,345.93,37
CUST0000404700,0.9861972443867092,445.0,1136.2,11
CUST0000382699,0.9861107754700361,298.43,94.83,17
CUST0000188299,0.9861106424367225,313.43,126.22999999999999,38
CUST0000779956,0.9860740024415869,302.59,91.36,20
CUST0000454509,0.9860518077042721,295.96,67.52000000000001,9
CUST0000579491,0.9860065612522146,377.15999999999997,447.39,41
CUST0000857857,0.9859915724266475,291.73,120.17999999999999,16
CUST0000945211,0.9859883422446423,407.44,787.25,11
CUST0000099882,0.9859770673913302,329.26,135.42000000000002,46
CUST0000186823,0.9859195831379397,296.39,139.51,9
CUST0000953423,0.985894190819622,285.55,34.85,26
CUST0000222940,0.9858589811473745,327.89,254.08,28
CUST0000030465,0.9858283348609783,508.76,1097.04,71
CUST0000204431,0.9858189830836415,288.21000000000004,27.759999999999998,19
CUST0000241089,0.9857688750148624,896.0799999999999,4283.92,9
CUST0000058695,0.985763807400526,500.71,1334.82,41
CUST0000927253,0.9857184272882261,408.71000000000004,553.56,67
CUST0000530916,0.9856997453556826,446.19,1047.71,14
CUST0000635649,0.9856826579706375,310.6,260.17,8
CUST0000488040,0.9856619318222544,367.88,585.89,16
CUST0000728164,0.9856394080359342,290.98,26.59,23
CUST0000124198,0.9856249773137488,363.66,567.71,11
CUST0000652044,0.9856100476382789,634.72,2420.65,19
CUST0000234728,0.9855983669018276,295.55,63.21,16
CUST0000829735,0.9854820984181217,312.81,142.71,9
CUST0000599558,0.9854776020674855,409.32,879.6999999999999,14
CUST0000139686,0.9854676765926489,301.91999999999996,223.03,10
CUST0000846842,0.9854661769413597,300.57,164.8,7
CUST0000203445,0.9854659605493157,424.35,931.62,9
CUST0000841118,0.9853639697097987,309.66,236.45000000000002,23
CUST0000789032,0.9853561030975806,458.5,923.61,55
CUST0000205569,0.9853500665453547,401.5,715.0500000000001,36
CUST0000709928,0.985341029597673,282.63,0.0,12
CUST0000750045,0.9853168813859395,477.83,1314.74,11
CUST0000867004,0.9852534080022474,287.94,36.22,17
CUST0000884723,0.9852086936100062,271.43,0.0,8
CUST0000935458,0.9852074039027482,290.43,102.81,8
CUST0000757898,0.9852071525419581,685.5799999999999,2812.77,12
CUST0000832238,0.9851909410186809,341.17,399.03000000000003,8
CUST0000644944,0.9851904204916531,330.0,329.91,18
CUST0000175607,0.9851798664118466,316.97,288.96999999999997,15
CUST0000241840,0.9851751441957458,404.25,847.09,25
CUST0000478152,0.9851484845728982,341.12,516.0,13
CUST0000083147,0.9851447468138305,285.47,85.04,15
CUST0000499531,0.9851426863015831,279.69,0.0,20
CUST0000599258,0.9851391301269192,462.0,1155.78,20
CUST0000339411,0.9851352219093672,283.08,12.030000000000001,18
CUST0000513393,0.9851065587872992,288.37,0.0,15
CUST0000760409,0.9850680313953766,375.74,500.19,44
CUST0000399146,0.9850494039858383,320.51,319.9,9
CUST0000825802,0.9850313715758238,367.05,564.78,6
CUST0000372096,0.9850305142794994,403.26,764.22,15
CUST0000309313,0.985017595445306,609.4,2248.16,26
CUST0000909908,0.9849971391564787,512.1700000000001,1541.17,27
CUST0000102483,0.9849830911251727,449.75,1151.32,14
CUST0000440971,0.9849660255418484,369.01,580.54,16
CUST0000681229,0.9849639024875781,380.12,688.98,11
CUST0000620267,0.9849552560786968,335.44,428.34,4
CUST0000829489,0.9849405164032072,713.6,3016.05,10
CUST0000619643,0.9849402240477989,277.69,0.0,21
CUST0000967355,0.9849347911012403,290.24,107.53,7
CUST0000378611,0.9849334117877211,405.86,881.91,21
CUST0000415209,0.9849024185251837,480.27,1309.58,25
CUST0000215747,0.9848911678333203,352.01,262.31,50
CUST0000575385,0.9848477949279346,346.74,460.77,29
CUST0000739240,0.9848336038328315,314.01,262.1,12
CUST0000162805,0.9848198668428081,462.24,1133.08,16
CUST0000627264,0.9848098932868081,339.86,429.31,7
CUST0000388488,0.984764920038245,383.87,626.04,17
CUST0000961862,0.9847018699808429,371.43,563.83,27
CUST0000838904,0.9847015791125626,648.86,2612.7,6
CUST0000392129,0.984659874591129,334.11,342.08,9
CUST0000968623,0.984623712179822,301.63,142.84,11
CUST0000951632,0.9846228936706473,274.21,0.0,24
CUST0000851140,0.9846187177779778,408.07000000000005,942.22,13
CUST0000530845,0.9845963770256548,463.16999999999996,1324.77,13
CUST0000677323,0.9845949180152552,273.83,0.0,5
CUST0000878199,0.9845912544393566,284.99,8.77,17
CUST0000987836,0.9845897219111979,393.78000000000003,741.98,22
CUST0000019283,0.9845742195190481,544.24,1711.78,23
CUST0000596472,0.9845580344192675,300.71,85.0,26
CUST0000001431,0.9845338686872585,340.21000000000004,419.03000000000003,17
CUST0000506913,0.9844953254205921,523.94,1687.26,11
CUST0000492432,0.984443678769579,417.18,934.15,16
CUST0000879912,0.9844080520112543,294.78000000000003,164.17,28
CUST0000857142,0.9843795988301841,303.51,102.35,33
CUST0000577498,0.984355105883837,394.58,846.3100000000001,11
CUST0000917376,0.9842902035139388,374.65,597.72,25
CUST0000708994,0.9842550498431671,281.74,0.0,29
CUST0000494315,0.984226202183659,419.01,995.39,11
CUST0000214411,0.9841949942203776,301.02,171.62,7
CUST0000352367,0.9841433959888871,345.82,474.55,31
CUST0000981874,0.9841431745233283,436.21,1091.56,8
CUST0000151884,0.9841399508801473,357.11,601.0600000000001,18
CUST0000480471,0.9841057099656253,481.88,1404.27,12
CUST0000318359,0.9840796922375243,393.16,724.95,9
CUST0000827200,0.9840586277560147,320.74,212.22,19
CUST0000047448,0.9840437849666909,305.99,268.1,8
CUST0000796432,0.9840360562632777,321.07,349.71999999999997,8
CUST0000318122,0.9840281531498585,314.6,201.14,36
CUST0000567667,0.9840267742411315,470.44,1259.33,30
CUST0000963710,0.9839944205113607,404.69,866.17,9
CUST0000520099,0.983988577920268,561.89,1925.46,29
CUST0000251631,0.9839760157121086,283.26,0.0,10
CUST0000941573,0.9839563289401639,351.84000000000003,480.81,8
CUST0000019481,0.9839528951822363,458.07,1203.38,21
CUST0000027927,0.9839263675917206,446.95,1123.28,29
CUST0000986771,0.983894739022984,278.21,0.0,17
CUST0000744755,0.9838918166027544,391.78000000000003,793.81,10
CUST0000791311,0.9838833834518266,281.96000000000004,72.91,16
CUST0000864206,0.9838667616108325,375.52,563.16,30
CUST0000821730,0.9838404587101255,279.46999999999997,60.18,15
CUST0000881154,0.983838981402546,358.03000000000003,556.27,13
CUST0000616691,0.9838037407075525,279.29,32.2,15
CUST0000425782,0.9837946844093776,484.1,1412.98,20
CUST0000021134,0.9837426355812061,356.68,512.25,10
CUST0000406921,0.9837350538987072,272.1,0.0,10
CUST0000763126,0.9836939033932983,272.86,56.730000000000004,5
CUST0000870240,0.9836705853769954,327.43,360.01,23
CUST0000775101,0.9836686996275064,327.26,492.58,4
