CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio
CUST0000323871,0.9378573,227.41,241.65,10,5.64643078833023
CUST0000998300,0.9378329,602.99,710.11,50,5.094900790018448
CUST0000482262,0.9378162,269.62,321.92,13,5.02522365805169
CUST0000678802,0.9377947,348.04,94.63999999999999,14,20.0
CUST0000404700,0.9377815,445.0,1136.2,11,2.3499383911283225
CUST0000557421,0.9377743,68.23,10.46,17,20.0
CUST0000982590,0.9377711,314.74,510.65000000000003,12,3.698110251640067
CUST0000006203,0.9377392,270.71,69.88,17,20.0
CUST0000456076,0.93769586,262.53000000000003,444.18,20,3.5462650276914767
CUST0000831894,0.9376934,210.44,144.81,14,8.71928734203439
CUST0000086552,0.937681,102.49000000000001,183.95,16,3.3429736341397125
CUST0000048693,0.93766207,318.24,109.75,16,17.398086560364465
CUST0000790147,0.93766004,315.03,112.57,10,16.791152171981878
CUST0000600350,0.93764853,312.71,440.83000000000004,15,4.2561985345824915
CUST0000366776,0.93763894,277.51,513.27,12,3.24402361330294
CUST0000070980,0.9376295,273.41999999999996,329.14,7,4.984262016163335
CUST0000982776,0.9375992,267.53,249.99,10,6.420976839073562
CUST0000741393,0.93757886,415.33,525.18,10,4.745001713698161
CUST0000121465,0.9375468,228.36999999999998,109.93,14,12.46447739470572
CUST0000770961,0.93751526,193.0,104.89,3,11.040137286681286
CUST0000323146,0.9374738,98.52,325.81,16,1.814308953070808
CUST0000841816,0.9374583,205.95999999999998,220.85,10,5.595472039846049
CUST0000539763,0.93741655,404.68,26.25,13,20.0
CUST0000595932,0.93741417,227.04000000000002,47.559999999999995,12,20.0
CUST0000535967,0.9373974,455.88,590.47,20,4.6323775975070705
CUST0000786287,0.9373566,254.51999999999998,48.65,4,20.0
CUST0000634155,0.93735147,179.52,436.19,3,2.4693826084962973
CUST0000390955,0.9373299,214.62,310.57,5,4.146311620568632
CUST0000900157,0.9372969,244.14000000000001,17.42,7,20.0
CUST0000530845,0.9372587,463.17,1324.77,13,2.0977377205099756
CUST0000888211,0.9372266,305.03000000000003,14.510000000000002,15,20.0
CUST0000691403,0.93722004,439.4,231.64,19,11.381453980314282
CUST0000650400,0.9371789,231.56,439.89,6,3.158425970128896
CUST0000897019,0.9371757,225.48,98.1,5,13.790825688073395
CUST0000048955,0.9371679,772.62,1698.24,25,2.72972018089316
CUST0000403527,0.9371425,527.75,215.62,18,14.685557925980891
CUST0000638550,0.93714124,224.39999999999998,480.06,21,2.8046494188226467
CUST0000738343,0.9371315,295.92,324.23,11,5.476112636091663
CUST0000204001,0.93711495,519.04,843.1899999999999,28,3.693402435987144
CUST0000371079,0.93704844,379.11,429.03000000000003,26,5.301867002307531
CUST0000952953,0.936998,359.7,394.16,18,5.475441445098436
CUST0000343256,0.93699574,266.6,137.91,14,11.598868827496194
CUST0000781753,0.93699265,483.09000000000003,341.83,11,8.47947810315069
CUST0000643765,0.93695915,205.37,368.46,12,3.3442436085328127
CUST0000616691,0.93693376,279.29,32.2,15,20.0
CUST0000472799,0.9369205,372.34000000000003,322.75,15,6.921890007745934
CUST0000281247,0.9369083,227.33,322.39,15,4.230838425509477
CUST0000775723,0.93690664,223.01000000000002,132.13,13,10.126844774086129
CUST0000250755,0.93686694,372.07,166.4,17,13.415985576923076
CUST0000987552,0.9368546,232.25,160.79999999999998,18,8.666044776119405
CUST0000698543,0.93683517,396.79,152.93,11,15.56751454914013
CUST0000351583,0.9367775,301.5,639.12,16,2.8304543747653024
CUST0000561684,0.93673575,285.45,507.06,5,3.3777067802626903
CUST0000981191,0.93666816,270.13,363.37,13,4.460412251974571
CUST0000143066,0.93666285,341.83000000000004,589.72,9,3.4778878111646208
CUST0000305829,0.9366517,378.05,249.46,30,9.092840535556803
CUST0000323866,0.93662,364.81,1092.2,18,2.0040835011902582
CUST0000105044,0.93655086,343.32,1065.41,8,1.9334528491378904
CUST0000736518,0.936544,217.32,260.92,16,4.997393837191476
CUST0000581028,0.936462,340.46,498.27000000000004,5,4.099704979228129
CUST0000402578,0.9364612,442.81,243.41,39,10.915163715541679
CUST0000206673,0.9364243,402.74,402.17,10,6.008503866524107
CUST0000799973,0.9363869,245.51,595.22,9,2.474816034407446
CUST0000045351,0.93637955,219.22,192.7,10,6.825739491437467
CUST0000685992,0.93634766,275.61,140.57,11,11.763961015863984
CUST0000141065,0.9363358,492.78999999999996,925.09,17,3.1961646974888924
CUST0000105217,0.93628705,385.79,1592.2,6,1.4537997738977515
CUST0000283918,0.93619555,462.27,256.15,27,10.828108530158111
CUST0000135076,0.9361818,256.15,335.45,6,4.581606796840066
CUST0000215607,0.93617296,264.42,810.66,7,1.9570720153948638
CUST0000868605,0.93617064,459.58,544.33,19,5.065824040563628
CUST0000898543,0.93607247,222.95000000000002,493.7,7,2.7095402066032004
CUST0000598076,0.9360201,354.15,91.2,16,20.0
CUST0000907775,0.93600184,388.15999999999997,748.99,10,3.1094674161203755
CUST0000904106,0.93599766,263.03,129.19,11,12.215960987692545
CUST0000882974,0.9359948,398.5,217.29000000000002,18,11.0037277371255
CUST0000016531,0.93592167,360.74,55.61,8,20.0
CUST0000521617,0.93592143,222.24,0.0,15,20.0
CUST0000309600,0.93591166,206.76999999999998,428.03999999999996,3,2.8983739837398375
CUST0000206034,0.93584913,283.49,264.6,12,6.428344671201814
CUST0000170181,0.93583906,440.33,73.07,16,20.0
CUST0000940837,0.9358274,186.78,267.63,4,4.187422934648582
CUST0000490719,0.9357883,547.1899999999999,862.28,18,3.807510321473303
CUST0000185082,0.9357092,357.04,434.2,13,4.93376324274528
CUST0000788665,0.9357057,134.69,255.49,18,3.1630983600140903
CUST0000903024,0.9357019,497.24,601.12,19,4.963135480436518
CUST0000711757,0.9356868,260.09000000000003,189.15,9,8.250277557494053
CUST0000701102,0.9356275,233.69,523.86,17,2.676554804718818
CUST0000674575,0.93554735,256.42,547.53,10,2.8099282231110627
CUST0000766671,0.93554455,257.25,522.36,14,2.9548587181254304
CUST0000830944,0.93551224,350.23,1201.74,11,1.7486145089620053
CUST0000780101,0.93549997,233.4,170.25,8,8.225550660792951
CUST0000239329,0.93549186,260.8,363.05,11,4.310150117063766
CUST0000139474,0.93548036,312.03999999999996,30.33,17,20.0
CUST0000872346,0.9354732,269.75,417.18,12,3.879620307780814
CUST0000344924,0.935465,125.4,22.68,17,20.0
CUST0000300124,0.93544936,207.61,117.06,13,10.64120963608406
CUST0000564041,0.93538046,355.0,337.41,20,6.312794522983906
CUST0000607261,0.9353775,271.9,229.07,20,7.121840485441131
CUST0000425629,0.93537045,321.67,415.1,26,4.6495302336786315
CUST0000082892,0.9353016,509.85,652.65,12,4.687198345207999
CUST0000763148,0.9352872,371.40999999999997,820.98,7,2.7143901191259223
CUST0000936130,0.93528485,388.96,248.59,22,9.387988253751157
CUST0000414062,0.93525684,324.07,447.54,23,4.344684274031371
CUST0000267204,0.9352478,290.59,1028.8799999999999,4,1.694599953347329
CUST0000737268,0.9352127,196.58999999999997,497.53,20,2.3707917110525996
CUST0000503503,0.935181,421.17,705.52,26,3.5817836489397896
CUST0000909231,0.9351588,192.94,173.39000000000001,3,6.676509602629909
CUST0000150062,0.9351343,269.95,156.06,10,10.378700499807765
CUST0000379129,0.9351331,225.8,399.33,18,3.392682743595523
CUST0000091324,0.9350818,236.3,80.56,15,17.599304865938432
CUST0000029548,0.9350455,160.6,119.06,17,8.093398286578195
CUST0000470196,0.93502784,182.28,27.009999999999998,7,20.0
CUST0000187097,0.9350257,454.1,159.86,24,17.043663205304643
CUST0000371395,0.93499583,503.96000000000004,1073.06,19,2.817885299983226
CUST0000382699,0.93490946,298.43,94.83,17,18.881999367288834
CUST0000877331,0.9348665,667.91,1118.05,31,3.584329860024149
CUST0000842729,0.9348582,350.65999999999997,287.9,13,7.307954150746787
CUST0000763126,0.9348133,272.86,56.730000000000004,5,20.0
CUST0000449325,0.9347792,326.18,547.03,21,3.5776465641738113
CUST0000524878,0.93471515,231.82999999999998,97.21,4,14.309021705585845
CUST0000574967,0.9347093,285.52,1016.76,8,1.6848813879381563
CUST0000089134,0.9347017,233.32999999999998,184.07999999999998,6,7.605280312907432
CUST0000099983,0.9346832,198.91,332.24,5,3.5921622923188057
CUST0000335347,0.9346521,240.1,169.35,9,8.506643046944198
CUST0000042572,0.9346488,352.55,20.73,28,20.0
CUST0000040392,0.93464565,280.90999999999997,132.23,17,12.746426680783484
CUST0000492574,0.934633,227.82999999999998,412.34999999999997,4,3.3150963986904327
CUST0000968623,0.93462193,301.63,142.84,11,12.669980397647716
CUST0000570414,0.93462145,253.03,124.16,9,12.227609536082475
CUST0000863362,0.93461967,380.99,590.45,10,3.8715217207214834
CUST0000880017,0.93459624,290.05,329.38,4,5.283563057866294
CUST0000846429,0.93456596,227.73000000000002,450.21,11,3.0349836742853338
CUST0000052460,0.93456304,319.05,671.74,10,2.8497633012772803
CUST0000078576,0.9345534,294.98,176.65,14,10.01913388055477
CUST0000227536,0.9345461,348.77,357.18,17,5.858726692423987
CUST0000440992,0.9345347,204.12,377.74,8,3.242230105363477
CUST0000948423,0.9345279,359.97,1227.59,11,1.7593984962406017
CUST0000751889,0.9345075,224.97,389.28999999999996,10,3.4673893498420205
CUST0000605096,0.93449724,400.2,197.04000000000002,9,12.186358099878195
CUST0000351469,0.934461,190.8,43.599999999999994,10,20.0
CUST0000814047,0.9344495,227.13,844.46,26,1.6137886933661747
CUST0000624359,0.93441904,550.01,151.07,29,20.0
CUST0000749317,0.93441725,358.74,413.56,14,5.204661959570559
CUST0000120537,0.93438184,278.17,101.45,7,16.45165105963529
CUST0000338251,0.9343383,226.20000000000005,597.84,6,2.2701726214371742
CUST0000088400,0.9343375,498.86,1348.44,7,2.2197205659873633
CUST0000584310,0.9343209,310.63,407.26,9,4.576388547856406
CUST0000141897,0.9343013,154.36,145.96,15,6.3453000822143055
CUST0000270510,0.9342823,319.46999999999997,342.88,18,5.5903523098460095
CUST0000732602,0.9342704,312.14,607.27,26,3.084031814514137
CUST0000847319,0.93422556,333.17,280.65,25,7.122822020309995
CUST0000955196,0.93419915,182.15,671.09,5,1.628544606535636
CUST0000675987,0.9341523,313.37,121.89000000000001,13,15.425547624907702
CUST0000221484,0.9340625,320.61,491.6,18,3.913059397884459
CUST0000245715,0.9340282,348.46,611.95,15,3.4165536400032677
CUST0000399248,0.934026,220.66,107.62,12,12.302174317041441
CUST0000751661,0.9340056,378.62,223.82,19,10.149763202573496
CUST0000812122,0.93400335,227.76,339.09,15,4.030080509599221
CUST0000536214,0.9339853,173.35999999999999,526.09,3,1.9771521982930675
CUST0000714019,0.9339789,165.84,443.44,17,2.2439112394010463
CUST0000182611,0.9339774,519.13,1506.82,23,2.0671214876362143
CUST0000677759,0.9339755,242.16,137.12,11,10.596266044340723
CUST0000287836,0.9339201,369.74,263.21,7,8.428403176171118
CUST0000551035,0.9338921,259.95,283.08,6,5.509749894022891
CUST0000052819,0.933869,432.38,419.39,45,6.185841340995256
CUST0000010406,0.93383515,364.12,600.56,24,3.637804715598775
CUST0000881264,0.933835,452.05,148.29,28,18.290511834918068
CUST0000284233,0.93382716,309.53999999999996,145.91,3,12.728668357206496
CUST0000957887,0.93381816,333.6,883.91,16,2.2644839406726933
CUST0000421746,0.9337879,277.88,29.979999999999997,15,20.0
CUST0000805433,0.933786,466.93,384.75,13,7.281559454191033
CUST0000576923,0.93377864,331.59,114.16,8,17.427645409950944
CUST0000582119,0.9337743,220.99,130.52,15,10.15890285013791
CUST0000562486,0.93376565,284.09,184.17000000000002,10,9.25525329858283
CUST0000314909,0.933762,281.42,498.21999999999997,10,3.389105214563848
CUST0000030587,0.9337026,247.59,1.32,15,20.0
CUST0000862340,0.9336579,224.57,87.11,19,15.46802892894042
CUST0000869873,0.93365324,200.46,272.90999999999997,23,4.407167197977356
CUST0000870272,0.93364435,357.60999999999996,1286.6,18,1.6676978081765894
CUST0000852531,0.93359834,256.11,3.87,10,20.0
CUST0000794112,0.9335768,223.76999999999998,243.25,13,5.5195066803699895
CUST0000452058,0.93355954,278.09,138.89,27,12.013391892864858
CUST0000470392,0.93354535,313.11,302.05,19,6.219698725376594
CUST0000601320,0.9334376,331.65,133.3,7,14.927981995498872
CUST0000508830,0.933411,219.63,382.56,8,3.444636135508156
CUST0000942066,0.9334014,210.46,88.21,8,14.315383743339758
CUST0000124198,0.9333917,363.66,567.71,11,3.843441193567138
CUST0000065801,0.93334657,565.91,614.71,22,5.523677831823136
CUST0000825328,0.9333293,493.76,1072.04,24,2.7634789746651247
CUST0000897529,0.93329954,265.01,699.31,11,2.2737555590510645
CUST0000229580,0.9332911,246.82,720.68,20,2.054892601431981
CUST0000417807,0.9331846,193.65,552.97,8,2.101198980053167
CUST0000131174,0.9331602,356.7,660.49,35,3.240321579433451
CUST0000813638,0.9331579,184.59,1001.88,3,1.1054617319439455
CUST0000644898,0.9331497,230.51999999999998,371.04,10,3.7276843467011638
CUST0000413320,0.93311566,296.32,427.34000000000003,25,4.160434314597276
CUST0000861489,0.9331032,173.91,205.01,16,5.089800497536706
CUST0000110610,0.93308526,264.36,596.0,6,2.661342281879195
CUST0000432496,0.9330697,477.03,231.04999999999998,16,12.387708288249296
CUST0000552349,0.9330628,238.25,17.66,9,20.0
CUST0000761854,0.93305284,753.52,2106.34,20,2.1464340989583826
CUST0000195699,0.93305117,238.43,161.21,10,8.87401525959928
CUST0000597200,0.9330366,261.09,0.0,14,20.0
CUST0000568946,0.93296933,263.38,486.56,12,3.2478625452153898
CUST0000447705,0.93295985,230.35,241.98,6,5.711629060252913
CUST0000434417,0.93293315,254.9,575.7199999999999,10,2.656499687348017
CUST0000848471,0.93286854,385.42,269.76,13,8.572508896797153
CUST0000169183,0.93284255,256.5,143.42,19,10.730720959419886
CUST0000448212,0.9328192,297.71,415.09000000000003,20,4.3033077163988525
CUST0000877620,0.93281716,316.59,1048.11,14,1.8123479405787561
CUST0000543476,0.93279874,672.87,1778.03,11,2.270614106623623
CUST0000802476,0.93276954,407.94,248.21,20,9.861165948189033
CUST0000116138,0.93271315,224.45000000000002,531.61,6,2.5332480577867234
CUST0000856409,0.93268657,746.97,1640.12,35,2.7326171255761778
CUST0000291078,0.93267465,251.03,820.39,6,1.8359316910250005
CUST0000329142,0.9326515,344.66999999999996,369.13,14,5.602416492834502
CUST0000483963,0.93259203,493.1,59.03,32,20.0
CUST0000001413,0.9325634,431.53,0.0,22,20.0
CUST0000226738,0.93250746,287.98,214.21,18,8.066290089164838
CUST0000499364,0.9324965,229.08999999999997,223.64,22,6.146217134680736
CUST0000056669,0.9324493,284.2,738.09,10,2.310287363329675
CUST0000393606,0.9324123,173.78,615.3,3,1.6945880058508045
CUST0000658128,0.93240124,202.93,290.28999999999996,8,4.19435736677116
CUST0000030776,0.9323767,434.3,92.33,40,20.0
CUST0000028313,0.93235135,213.95999999999998,89.85,4,14.287813021702837
CUST0000490489,0.9323293,223.69,89.57,10,14.98425812213911
CUST0000245116,0.9323219,262.36,580.84,9,2.7101439294814407
CUST0000569763,0.93231463,254.6,923.9,10,1.6534256954215825
CUST0000207155,0.93228257,322.71,1371.24,5,1.412050406930953
CUST0000440971,0.93222547,369.01,580.54,16,3.8137940538119683
CUST0000951222,0.9321812,270.55,379.73,18,4.274879519658705
CUST0000121319,0.9321401,268.24,792.24,10,2.0315056043623145
CUST0000241581,0.9321381,302.51,1227.71,5,1.4784110254050222
CUST0000875416,0.932132,204.77,113.05,5,10.867934542237949
CUST0000675642,0.93211067,206.82999999999998,303.31,5,4.091457584649368
CUST0000627264,0.932107,339.86,429.31,7,4.74985441755375
CUST0000602353,0.93210024,226.70999999999998,569.1899999999999,12,2.3898171085226374
CUST0000272679,0.93207103,201.11,694.14,6,1.7383524937332528
CUST0000933240,0.9320054,493.62,789.83,18,3.749819581428915
CUST0000355823,0.9320041,495.68,1408.65,11,2.1112980513257376
CUST0000930062,0.93199277,325.36,485.46999999999997,23,4.021175355840732
CUST0000078005,0.93197346,274.59000000000003,288.81,9,5.704580866313494
CUST0000868480,0.93187445,232.81,784.01,8,1.781686458080892
CUST0000300738,0.93184364,345.13,932.87,10,2.2197948267175494
CUST0000082127,0.9318292,198.41,44.07,8,20.0
CUST0000370601,0.93182534,263.82,406.19,7,3.8969940175779803
CUST0000504725,0.9318111,210.01,38.57,10,20.0
CUST0000766342,0.93177426,241.8,371.42,21,3.906090140541705
CUST0000988164,0.93177146,205.47,128.8,10,9.571583850931676
CUST0000799273,0.93175817,265.74,385.87,20,4.132065203306813
CUST0000786608,0.9317559,428.61,192.4,9,13.366216216216216
CUST0000363744,0.93175,280.92,1104.77,25,1.525675027381265
CUST0000653903,0.93174446,450.61,555.6899999999999,31,4.865410570641905
CUST0000397005,0.9317293,192.22,21.04,14,20.0
CUST0000022480,0.9317137,367.58,219.58999999999997,31,10.043626758959881
CUST0000923640,0.93170834,372.91999999999996,1117.52,11,2.002219199656382
CUST0000596838,0.93169826,400.64,598.33,14,4.0175822706533175
CUST0000321825,0.9316964,350.90000000000003,97.05,17,20.0
CUST0000332780,0.9316826,202.49,225.12,7,5.396855010660981
CUST0000903503,0.9316767,327.94,514.63,22,3.823407108019354
CUST0000297846,0.9316304,247.37,464.41,9,3.19592601365173
CUST0000625057,0.9316293,295.07,219.43,12,8.068267784714944
CUST0000232088,0.9316188,182.62,400.95,18,2.7328095772540215
CUST0000831821,0.9316122,361.13,392.73,26,5.5172255748223975
CUST0000238541,0.9315596,249.5,217.15,29,6.893852175915265
CUST0000600590,0.9315346,268.09,719.68,39,2.2350767007558914
CUST0000407399,0.931484,258.84,209.26000000000002,12,7.421580808563507
CUST0000207859,0.9314707,492.94,1170.0,23,2.5278974358974358
CUST0000784480,0.9314427,314.59000000000003,1044.8,7,1.8066041347626343
CUST0000429252,0.9314401,231.41,13.549999999999999,12,20.0
CUST0000353521,0.9314161,328.74,41.160000000000004,10,20.0
CUST0000103553,0.93140125,272.31,892.6,14,1.8304503697064753
CUST0000031411,0.93131727,205.27,488.5,10,2.5212282497441145
CUST0000790778,0.9312931,278.4,136.74,15,12.215884159719172
CUST0000767636,0.9312922,353.13,801.38,14,2.643914247922334
CUST0000013417,0.931288,430.13,1.29,27,20.0
CUST0000552977,0.93128395,246.55,437.3,12,3.382803567345072
CUST0000973675,0.9312825,250.38,380.15,8,3.951808496646061
CUST0000906308,0.93125325,227.28000000000003,332.01,10,4.107346164272161
CUST0000846842,0.9312416,300.57,164.8,7,10.943082524271844
CUST0000119364,0.9312296,400.6,47.64,17,20.0
CUST0000596472,0.93122405,300.71,85.0,26,20.0
CUST0000107052,0.9312189,209.26,536.01,14,2.3424189847204344
CUST0000396227,0.9311942,352.75,1076.12,15,1.9667880905475226
CUST0000446286,0.9311939,387.57,346.29,17,6.715238672788702
CUST0000005396,0.9311753,303.53999999999996,390.39,13,4.66518097287328
CUST0000006842,0.9311698,282.12,605.64,7,2.794927679809788
CUST0000564869,0.9311218,212.0,309.2,10,4.113842173350582
CUST0000469742,0.93105793,306.19,838.1,8,2.1920295907409617
CUST0000947401,0.93104976,311.59000000000003,744.48,9,2.5112024500322376
CUST0000631970,0.9309858,270.18,94.57,14,17.141588241514224
CUST0000990961,0.93098056,227.64,0.0,17,20.0
CUST0000175262,0.93095607,268.65,38.61,9,20.0
CUST0000588798,0.9309269,446.13,327.04,46,8.184870352250488
CUST0000474625,0.9309264,365.22,1047.87,7,2.0912136047410463
CUST0000917045,0.9309062,268.97,133.29,6,12.107584965113663
CUST0000954896,0.9309032,222.07,484.73,8,2.7487879850638497
CUST0000200084,0.9309009,225.19,340.4,7,3.969271445358402
CUST0000004675,0.9308975,342.65999999999997,686.8199999999999,12,2.9934480649951953
CUST0000943359,0.9308854,284.03,965.75,10,1.7646181724048664
CUST0000694912,0.93088526,192.51999999999998,31.47,8,20.0
CUST0000078379,0.930847,229.08,47.37,11,20.0
CUST0000032482,0.9308125,205.05,56.02,17,20.0
CUST0000870010,0.9308056,293.1,678.32,9,2.5925816723670243
